Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Nacionalitat,Edat_quinquennal,Nombre
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Estrangera,45-49 anys,191
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Estrangera,45-49 anys,20
2019,7,Horta-Guinardó,37,el Carmel,Dona,Estrangera,45-49 anys,200
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Estrangera,45-49 anys,64
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Estrangera,45-49 anys,53
2019,7,Horta-Guinardó,40,Montbau,Dona,Estrangera,45-49 anys,16
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Estrangera,45-49 anys,30
2019,7,Horta-Guinardó,42,la Clota,Dona,Estrangera,45-49 anys,3
2019,7,Horta-Guinardó,43,Horta,Dona,Estrangera,45-49 anys,145
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Estrangera,45-49 anys,156
2019,8,Nou Barris,45,Porta,Dona,Estrangera,45-49 anys,198
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Estrangera,45-49 anys,142
2019,8,Nou Barris,47,Can Peguera,Dona,Estrangera,45-49 anys,16
2019,8,Nou Barris,48,la Guineueta,Dona,Estrangera,45-49 anys,73
2019,8,Nou Barris,49,Canyelles,Dona,Estrangera,45-49 anys,17
2019,8,Nou Barris,50,les Roquetes,Dona,Estrangera,45-49 anys,131
2019,8,Nou Barris,51,Verdun,Dona,Estrangera,45-49 anys,113
2019,8,Nou Barris,52,la Prosperitat,Dona,Estrangera,45-49 anys,188
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Estrangera,45-49 anys,53
2019,8,Nou Barris,54,Torre Baró,Dona,Estrangera,45-49 anys,26
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Estrangera,45-49 anys,109
2019,8,Nou Barris,56,Vallbona,Dona,Estrangera,45-49 anys,8
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Estrangera,45-49 anys,90
2019,9,Sant Andreu,58,Baró de Viver,Dona,Estrangera,45-49 anys,14
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Estrangera,45-49 anys,93
2019,9,Sant Andreu,60,Sant Andreu,Dona,Estrangera,45-49 anys,186
2019,9,Sant Andreu,61,la Sagrera,Dona,Estrangera,45-49 anys,173
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Estrangera,45-49 anys,78
2019,9,Sant Andreu,63,Navas,Dona,Estrangera,45-49 anys,130
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Estrangera,45-49 anys,230
2019,10,Sant Martí,65,el Clot,Dona,Estrangera,45-49 anys,151
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Estrangera,45-49 anys,99
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Estrangera,45-49 anys,71
2019,10,Sant Martí,68,el Poblenou,Dona,Estrangera,45-49 anys,223
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Estrangera,45-49 anys,87
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Estrangera,45-49 anys,246
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Estrangera,45-49 anys,116
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Estrangera,45-49 anys,134
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Estrangera,45-49 anys,141
2019,1,Ciutat Vella,1,el Raval,Dona,Estrangera,50-54 anys,487
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Estrangera,50-54 anys,136
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Estrangera,50-54 anys,97
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Estrangera,50-54 anys,170
2019,2,Eixample,5,el Fort Pienc,Dona,Estrangera,50-54 anys,175
2019,2,Eixample,6,la Sagrada Família,Dona,Estrangera,50-54 anys,261
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Estrangera,50-54 anys,229
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Estrangera,50-54 anys,216
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Estrangera,50-54 anys,266
2019,2,Eixample,10,Sant Antoni,Dona,Estrangera,50-54 anys,204
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Estrangera,50-54 anys,316
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Estrangera,50-54 anys,3
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Estrangera,50-54 anys,139
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Estrangera,50-54 anys,47
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Estrangera,50-54 anys,74
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Estrangera,50-54 anys,81
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Estrangera,50-54 anys,115
2019,3,Sants-Montjuïc,18,Sants,Dona,Estrangera,50-54 anys,191
2019,4,Les Corts,19,les Corts,Dona,Estrangera,50-54 anys,159
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Estrangera,50-54 anys,66
2019,4,Les Corts,21,Pedralbes,Dona,Estrangera,50-54 anys,74
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Estrangera,50-54 anys,25
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Estrangera,50-54 anys,120
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Estrangera,50-54 anys,66
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Estrangera,50-54 anys,92
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Estrangera,50-54 anys,202
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Estrangera,50-54 anys,98
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Estrangera,50-54 anys,73
2019,6,Gràcia,29,el Coll,Dona,Estrangera,50-54 anys,39
2019,6,Gràcia,30,la Salut,Dona,Estrangera,50-54 anys,43
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Estrangera,50-54 anys,205
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Estrangera,50-54 anys,95
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Estrangera,50-54 anys,101
2019,7,Horta-Guinardó,34,Can Baró,Dona,Estrangera,50-54 anys,34
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Estrangera,50-54 anys,158
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Estrangera,50-54 anys,20
2019,7,Horta-Guinardó,37,el Carmel,Dona,Estrangera,50-54 anys,136
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Estrangera,50-54 anys,41
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Estrangera,50-54 anys,26
2019,7,Horta-Guinardó,40,Montbau,Dona,Estrangera,50-54 anys,17
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Estrangera,50-54 anys,17
2019,7,Horta-Guinardó,42,la Clota,Dona,Estrangera,50-54 anys,1
2019,7,Horta-Guinardó,43,Horta,Dona,Estrangera,50-54 anys,112
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Estrangera,50-54 anys,109
2019,8,Nou Barris,45,Porta,Dona,Estrangera,50-54 anys,147
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Estrangera,50-54 anys,122
2019,8,Nou Barris,47,Can Peguera,Dona,Estrangera,50-54 anys,7
2019,8,Nou Barris,48,la Guineueta,Dona,Estrangera,50-54 anys,44
2019,8,Nou Barris,49,Canyelles,Dona,Estrangera,50-54 anys,10
2019,8,Nou Barris,50,les Roquetes,Dona,Estrangera,50-54 anys,92
2019,8,Nou Barris,51,Verdun,Dona,Estrangera,50-54 anys,75
2019,8,Nou Barris,52,la Prosperitat,Dona,Estrangera,50-54 anys,128
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Estrangera,50-54 anys,45
2019,8,Nou Barris,54,Torre Baró,Dona,Estrangera,50-54 anys,18
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Estrangera,50-54 anys,85
2019,8,Nou Barris,56,Vallbona,Dona,Estrangera,50-54 anys,3
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Estrangera,50-54 anys,71
2019,9,Sant Andreu,58,Baró de Viver,Dona,Estrangera,50-54 anys,13
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Estrangera,50-54 anys,66
2019,9,Sant Andreu,60,Sant Andreu,Dona,Estrangera,50-54 anys,153
2019,9,Sant Andreu,61,la Sagrera,Dona,Estrangera,50-54 anys,117
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Estrangera,50-54 anys,81
2019,9,Sant Andreu,63,Navas,Dona,Estrangera,50-54 anys,107
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Estrangera,50-54 anys,160
2019,10,Sant Martí,65,el Clot,Dona,Estrangera,50-54 anys,111
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Estrangera,50-54 anys,69
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Estrangera,50-54 anys,45
2019,10,Sant Martí,68,el Poblenou,Dona,Estrangera,50-54 anys,123
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Estrangera,50-54 anys,63
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Estrangera,50-54 anys,174
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Estrangera,50-54 anys,84
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Estrangera,50-54 anys,111
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Estrangera,50-54 anys,110
2019,1,Ciutat Vella,1,el Raval,Dona,Estrangera,55-59 anys,355
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Estrangera,55-59 anys,111
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Estrangera,55-59 anys,68
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Estrangera,55-59 anys,124
2019,2,Eixample,5,el Fort Pienc,Dona,Estrangera,55-59 anys,106
2019,2,Eixample,6,la Sagrada Família,Dona,Estrangera,55-59 anys,199
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Estrangera,55-59 anys,195
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Estrangera,55-59 anys,202
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Estrangera,55-59 anys,200
2019,2,Eixample,10,Sant Antoni,Dona,Estrangera,55-59 anys,147
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Estrangera,55-59 anys,200
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Estrangera,55-59 anys,4
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Estrangera,55-59 anys,104
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Estrangera,55-59 anys,51
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Estrangera,55-59 anys,61
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Estrangera,55-59 anys,52
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Estrangera,55-59 anys,77
2019,3,Sants-Montjuïc,18,Sants,Dona,Estrangera,55-59 anys,130
2019,4,Les Corts,19,les Corts,Dona,Estrangera,55-59 anys,110
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Estrangera,55-59 anys,47
2019,4,Les Corts,21,Pedralbes,Dona,Estrangera,55-59 anys,48
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Estrangera,55-59 anys,16
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Estrangera,55-59 anys,68
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Estrangera,55-59 anys,43
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Estrangera,55-59 anys,54
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Estrangera,55-59 anys,148
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Estrangera,55-59 anys,71
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Estrangera,55-59 anys,47
2019,6,Gràcia,29,el Coll,Dona,Estrangera,55-59 anys,17
2019,6,Gràcia,30,la Salut,Dona,Estrangera,55-59 anys,30
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Estrangera,55-59 anys,140
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Estrangera,55-59 anys,71
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Estrangera,55-59 anys,96
2019,7,Horta-Guinardó,34,Can Baró,Dona,Estrangera,55-59 anys,24
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Estrangera,55-59 anys,119
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Estrangera,55-59 anys,17
2019,7,Horta-Guinardó,37,el Carmel,Dona,Estrangera,55-59 anys,100
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Estrangera,55-59 anys,25
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Estrangera,55-59 anys,29
2019,7,Horta-Guinardó,40,Montbau,Dona,Estrangera,55-59 anys,11
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Estrangera,55-59 anys,13
2019,7,Horta-Guinardó,42,la Clota,Dona,Estrangera,55-59 anys,0
2019,7,Horta-Guinardó,43,Horta,Dona,Estrangera,55-59 anys,74
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Estrangera,55-59 anys,90
2019,8,Nou Barris,45,Porta,Dona,Estrangera,55-59 anys,118
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Estrangera,55-59 anys,94
2019,8,Nou Barris,47,Can Peguera,Dona,Estrangera,55-59 anys,5
2019,8,Nou Barris,48,la Guineueta,Dona,Estrangera,55-59 anys,39
2019,8,Nou Barris,49,Canyelles,Dona,Estrangera,55-59 anys,9
2019,8,Nou Barris,50,les Roquetes,Dona,Estrangera,55-59 anys,74
2019,8,Nou Barris,51,Verdun,Dona,Estrangera,55-59 anys,52
2019,8,Nou Barris,52,la Prosperitat,Dona,Estrangera,55-59 anys,84
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Estrangera,55-59 anys,38
2019,8,Nou Barris,54,Torre Baró,Dona,Estrangera,55-59 anys,10
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Estrangera,55-59 anys,72
2019,8,Nou Barris,56,Vallbona,Dona,Estrangera,55-59 anys,7
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Estrangera,55-59 anys,76
2019,9,Sant Andreu,58,Baró de Viver,Dona,Estrangera,55-59 anys,11
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Estrangera,55-59 anys,44
2019,9,Sant Andreu,60,Sant Andreu,Dona,Estrangera,55-59 anys,113
2019,9,Sant Andreu,61,la Sagrera,Dona,Estrangera,55-59 anys,93
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Estrangera,55-59 anys,39
2019,9,Sant Andreu,63,Navas,Dona,Estrangera,55-59 anys,67
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Estrangera,55-59 anys,134
2019,10,Sant Martí,65,el Clot,Dona,Estrangera,55-59 anys,84
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Estrangera,55-59 anys,55
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Estrangera,55-59 anys,31
2019,10,Sant Martí,68,el Poblenou,Dona,Estrangera,55-59 anys,88
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Estrangera,55-59 anys,52
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Estrangera,55-59 anys,150
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Estrangera,55-59 anys,73
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Estrangera,55-59 anys,64
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Estrangera,55-59 anys,99
2019,1,Ciutat Vella,1,el Raval,Dona,Estrangera,60-64 anys,232
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Estrangera,60-64 anys,83
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Estrangera,60-64 anys,51
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Estrangera,60-64 anys,79
2019,2,Eixample,5,el Fort Pienc,Dona,Estrangera,60-64 anys,79
2019,2,Eixample,6,la Sagrada Família,Dona,Estrangera,60-64 anys,124
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Estrangera,60-64 anys,121
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Estrangera,60-64 anys,95
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Estrangera,60-64 anys,157
2019,2,Eixample,10,Sant Antoni,Dona,Estrangera,60-64 anys,102
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Estrangera,60-64 anys,126
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Estrangera,60-64 anys,0
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Estrangera,60-64 anys,63
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Estrangera,60-64 anys,33
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Estrangera,60-64 anys,44
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Estrangera,60-64 anys,32
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Estrangera,60-64 anys,77
2019,3,Sants-Montjuïc,18,Sants,Dona,Estrangera,60-64 anys,97
2019,4,Les Corts,19,les Corts,Dona,Estrangera,60-64 anys,81
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Estrangera,60-64 anys,47
2019,4,Les Corts,21,Pedralbes,Dona,Estrangera,60-64 anys,36
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Estrangera,60-64 anys,10
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Estrangera,60-64 anys,40
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Estrangera,60-64 anys,29
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Estrangera,60-64 anys,52
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Estrangera,60-64 anys,119
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Estrangera,60-64 anys,49
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Estrangera,60-64 anys,25
2019,6,Gràcia,29,el Coll,Dona,Estrangera,60-64 anys,19
2019,6,Gràcia,30,la Salut,Dona,Estrangera,60-64 anys,22
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Estrangera,60-64 anys,108
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Estrangera,60-64 anys,60
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Estrangera,60-64 anys,54
2019,7,Horta-Guinardó,34,Can Baró,Dona,Estrangera,60-64 anys,11
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Estrangera,60-64 anys,78
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Estrangera,60-64 anys,13
2019,7,Horta-Guinardó,37,el Carmel,Dona,Estrangera,60-64 anys,81
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Estrangera,60-64 anys,30
